<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2026.06.30	12:03:43.211			174205	214.00000000	56
2026.06.30	12:03:43.211			174205	53.00000000	56
2026.06.30	12:03:43.216			174200	2.00000000	56
2026.06.30	12:03:43.280	174200				2
2026.06.30	12:03:43.281		174205			4
2026.06.30	12:03:43.319			174205	2.00000000	56
2026.06.30	12:03:43.393			174205	1.00000000	56
2026.06.30	12:03:43.400			174200	1.00000000	88
2026.06.30	12:03:43.429			174200	34.00000000	88
2026.06.30	12:03:43.445			174200	11.00000000	88
2026.06.30	12:03:43.470			174200	1.00000000	88
2026.06.30	12:03:43.549			174205	1.00000000	56
2026.06.30	12:03:43.651			174200	6.00000000	88
2026.06.30	12:03:43.659			174205	2.00000000	56
2026.06.30	12:03:43.719			174205	1.00000000	56
2026.06.30	12:03:43.739			174200	3.00000000	88
2026.06.30	12:03:43.755			174200	3.00000000	88
2026.06.30	12:03:43.810			174205	2.00000000	56
2026.06.30	12:03:43.958			174200	1.00000000	88
2026.06.30	12:03:43.963			174200	2.00000000	88
2026.06.30	12:03:43.997			174200	5.00000000	88
2026.06.30	12:03:44.023			174200	1.00000000	88
2026.06.30	12:03:44.026			174200	1.00000000	88
2026.06.30	12:03:44.039			174200	1.00000000	88
2026.06.30	12:03:44.072			174205	1.00000000	56
2026.06.30	12:03:44.090			174205	2.00000000	56
2026.06.30	12:03:44.164			174205	25.00000000	56
2026.06.30	12:03:44.208			174205	3.00000000	56
2026.06.30	12:03:44.210			174205	5.00000000	56
2026.06.30	12:03:44.223			174205	1.00000000	56
2026.06.30	12:03:44.244			174205	1.00000000	56
2026.06.30	12:03:44.310			174205	1.00000000	56
2026.06.30	12:03:44.449			174205	1.00000000	56
2026.06.30	12:03:44.452			174205	3.00000000	56
2026.06.30	12:03:44.460			174205	2.00000000	56
2026.06.30	12:03:44.477			174205	4.00000000	56
2026.06.30	12:03:44.495			174205	2.00000000	56
2026.06.30	12:03:44.496			174200	2.00000000	88
2026.06.30	12:03:44.543			174200	10.00000000	88
2026.06.30	12:03:44.646			174200	5.00000000	88
2026.06.30	12:03:44.657			174200	3.00000000	88
2026.06.30	12:03:44.678			174200	2.00000000	88
2026.06.30	12:03:44.707			174205	1.00000000	56
2026.06.30	12:03:44.714			174205	1.00000000	56
2026.06.30	12:03:44.760			174205	3.00000000	56
2026.06.30	12:03:44.763			174205	1.00000000	56
2026.06.30	12:03:44.772			174200	2.00000000	88
2026.06.30	12:03:44.826			174205	46.00000000	56
2026.06.30	12:03:44.838			174205	10.00000000	56
2026.06.30	12:03:44.931			174205	1.00000000	56
2026.06.30	12:03:44.959			174210	5.00000000	56
2026.06.30	12:03:44.960			174210	23.00000000	56
2026.06.30	12:03:44.960			174210	85.00000000	56
2026.06.30	12:03:44.960			174210	41.00000000	56
2026.06.30	12:03:44.969			174210	30.00000000	56
2026.06.30	12:03:45.017			174210	1.00000000	56
2026.06.30	12:03:45.042			174205	8.00000000	56
2026.06.30	12:03:45.043	174205				2
2026.06.30	12:03:45.043		174210			4
2026.06.30	12:03:45.091			174205	1.00000000	88
2026.06.30	12:03:45.164			174205	1.00000000	88
2026.06.30	12:03:45.221			174210	1.00000000	56
2026.06.30	12:03:45.239			174210	51.00000000	56
2026.06.30	12:03:45.250			174205	5.00000000	88
2026.06.30	12:03:45.383			174210	2.00000000	56
2026.06.30	12:03:45.430			174210	14.00000000	56
2026.06.30	12:03:45.430			174210	36.00000000	56
2026.06.30	12:03:45.494			174205	1.00000000	88
2026.06.30	12:03:45.555			174210	3.00000000	56
2026.06.30	12:03:45.616			174210	50.00000000	56
2026.06.30	12:03:45.678			174210	2.00000000	56
2026.06.30	12:03:45.711			174210	1.00000000	56
2026.06.30	12:03:45.711		174215			4
2026.06.30	12:03:45.748			174210	12.00000000	56
2026.06.30	12:03:45.748			174215	16.00000000	56
2026.06.30	12:03:45.749			174210	18.00000000	56
2026.06.30	12:03:45.749			174210	20.00000000	120
2026.06.30	12:03:45.749			174215	4.00000000	56
2026.06.30	12:03:45.749			174210	14.00000000	120
2026.06.30	12:03:45.749			174215	13.00000000	56
2026.06.30	12:03:45.761			174215	68.00000000	56
2026.06.30	12:03:45.762			174215	40.00000000	56
2026.06.30	12:03:45.792			174220	5.00000000	56
2026.06.30	12:03:45.792			174220	56.00000000	56
2026.06.30	12:03:45.792			174225	56.00000000	56
2026.06.30	12:03:45.792			174220	2.00000000	56
2026.06.30	12:03:45.792			174220	4.00000000	56
2026.06.30	12:03:45.792			174225	2.00000000	56
2026.06.30	12:03:45.792			174220	11.00000000	56
2026.06.30	12:03:45.792			174225	4.00000000	56
2026.06.30	12:03:45.792			174220	4.00000000	56
2026.06.30	12:03:45.792			174225	56.00000000	56
2026.06.30	12:03:45.792			174220	1.00000000	56
2026.06.30	12:03:45.792			174225	1.00000000	56
2026.06.30	12:03:45.792			174225	7.00000000	56
2026.06.30	12:03:45.802			174225	12.00000000	56
2026.06.30	12:03:45.804			174220	1.00000000	56
2026.06.30	12:03:45.840			174225	2.00000000	56
2026.06.30	12:03:45.851			174220	2.00000000	56
2026.06.30	12:03:45.853			174225	24.00000000	56
2026.06.30	12:03:45.853			174225	58.00000000	56
2026.06.30	12:03:45.856			174230	67.00000000	56
2026.06.30	12:03:45.857			174230	58.00000000	56
2026.06.30	12:03:45.858			174230	96.00000000	56
2026.06.30	12:03:45.860			174230	1.00000000	56
2026.06.30	12:03:45.860			174225	38.00000000	56
2026.06.30	12:03:45.861			174225	14.00000000	56
2026.06.30	12:03:45.861			174225	15.00000000	56
2026.06.30	12:03:45.864			174225	14.00000000	56
2026.06.30	12:03:45.872			174230	2.00000000	56
2026.06.30	12:03:45.877			174230	5.00000000	56
2026.06.30	12:03:45.887			174230	2.00000000	56
2026.06.30	12:03:45.904			174230	1.00000000	56
2026.06.30	12:03:45.931			174230	1.00000000	56
2026.06.30	12:03:45.955			174225	1.00000000	56
2026.06.30	12:03:45.960			174230	37.00000000	56
2026.06.30	12:03:45.962			174230	11.00000000	56
2026.06.30	12:03:45.999			174230	1.00000000	56
2026.06.30	12:03:46.013			174230	10.00000000	56
2026.06.30	12:03:46.017			174230	1.00000000	56
2026.06.30	12:03:46.053			174230	1.00000000	56
2026.06.30	12:03:46.079			174230	2.00000000	56
2026.06.30	12:03:46.083			174235	23.00000000	56
2026.06.30	12:03:46.083			174235	32.00000000	56
2026.06.30	12:03:46.093			174235	1.00000000	56
2026.06.30	12:03:46.093	174230				2
2026.06.30	12:03:46.093		174235			4
2026.06.30	12:03:46.138			174235	2.00000000	56
2026.06.30	12:03:46.150			174235	3.00000000	56
2026.06.30	12:03:46.151			174235	1.00000000	56
2026.06.30	12:03:46.153			174235	1.00000000	56
2026.06.30	12:03:46.164			174235	1.00000000	56
2026.06.30	12:03:46.174			174235	1.00000000	56
2026.06.30	12:03:46.210			174235	10.00000000	56
2026.06.30	12:03:46.252			174235	11.00000000	56
2026.06.30	12:03:46.257			174230	61.00000000	88
2026.06.30	12:03:46.257			174230	5.00000000	88
2026.06.30	12:03:46.257			174225	34.00000000	88
2026.06.30	12:03:46.258			174230	10.00000000	88
2026.06.30	12:03:46.277			174230	1.00000000	88
2026.06.30	12:03:46.310			174230	5.00000000	88
2026.06.30	12:03:46.314			174230	30.00000000	88
2026.06.30	12:03:46.314			174235	7.00000000	56
2026.06.30	12:03:46.328			174225	1.00000000	88
2026.06.30	12:03:46.366			174230	10.00000000	88
2026.06.30	12:03:46.366			174230	5.00000000	88
2026.06.30	12:03:46.381			174235	1.00000000	56
2026.06.30	12:03:46.408			174230	9.00000000	88
2026.06.30	12:03:46.442			174235	1.00000000	56
2026.06.30	12:03:46.448			174235	1.00000000	56
2026.06.30	12:03:46.457			174235	1.00000000	56
2026.06.30	12:03:46.479			174235	2.00000000	56
2026.06.30	12:03:46.489			174235	3.00000000	56
2026.06.30	12:03:46.514			174235	1.00000000	56
2026.06.30	12:03:46.574			174235	1.00000000	56
2026.06.30	12:03:46.575			174230	3.00000000	88
2026.06.30	12:03:46.577			174230	1.00000000	88
2026.06.30	12:03:46.580			174230	5.00000000	88
2026.06.30	12:03:46.606			174225	1.00000000	88
2026.06.30	12:03:46.624			174230	1.00000000	88
2026.06.30	12:03:46.627			174230	3.00000000	88
2026.06.30	12:03:46.638			174230	3.00000000	88
2026.06.30	12:03:46.646			174230	1.00000000	88
2026.06.30	12:03:46.648			174230	6.00000000	88
2026.06.30	12:03:46.661			174230	6.00000000	88
2026.06.30	12:03:46.673			174230	7.00000000	88
2026.06.30	12:03:46.729			174230	1.00000000	88
2026.06.30	12:03:46.749			174225	2.00000000	88
2026.06.30	12:03:46.757			174230	1.00000000	88
2026.06.30	12:03:46.761			174230	1.00000000	88
2026.06.30	12:03:46.762			174230	2.00000000	88
2026.06.30	12:03:46.780			174225	72.00000000	88
2026.06.30	12:03:46.782			174225	1.00000000	88
2026.06.30	12:03:46.782	174220				2
2026.06.30	12:03:46.785		174225			4
2026.06.30	12:03:46.817			174225	2.00000000	56
2026.06.30	12:03:46.854			174225	52.00000000	56
2026.06.30	12:03:46.856			174225	5.00000000	56
2026.06.30	12:03:46.871			174230	2.00000000	56
2026.06.30	12:03:46.885			174230	11.00000000	56
2026.06.30	12:03:46.885			174230	89.00000000	56
2026.06.30	12:03:46.885			174235	1.00000000	56
2026.06.30	12:03:46.899			174235	3.00000000	56
2026.06.30	12:03:46.905			174235	1.00000000	56
2026.06.30	12:03:46.927			174235	5.00000000	56
2026.06.30	12:03:46.939			174235	3.00000000	56
2026.06.30	12:03:46.939			174230	46.00000000	56
2026.06.30	12:03:46.939			174230	21.00000000	56
2026.06.30	12:03:46.947			174230	2.00000000	56
2026.06.30	12:03:46.978			174230	4.00000000	56
2026.06.30	12:03:47.010			174235	2.00000000	56
2026.06.30	12:03:47.035			174225	1.00000000	56
2026.06.30	12:03:47.059			174230	4.00000000	56
2026.06.30	12:03:47.062			174230	1.00000000	56
2026.06.30	12:03:47.072			174230	10.00000000	56
2026.06.30	12:03:47.127			174230	1.00000000	56
2026.06.30	12:03:47.128	174225				2
2026.06.30	12:03:47.138		174230			4
2026.06.30	12:03:47.169			174230	10.00000000	56
2026.06.30	12:03:47.171			174230	6.00000000	56
2026.06.30	12:03:47.179			174230	28.00000000	56
2026.06.30	12:03:47.185			174230	5.00000000	56
2026.06.30	12:03:47.213			174230	1.00000000	56
2026.06.30	12:03:47.236			174230	2.00000000	56
2026.06.30	12:03:47.239			174230	3.00000000	56
2026.06.30	12:03:47.250			174230	1.00000000	56
2026.06.30	12:03:47.278			174230	1.00000000	56
2026.06.30	12:03:47.304			174230	1.00000000	56
2026.06.30	12:03:47.318			174230	18.00000000	56
2026.06.30	12:03:47.318			174235	1.00000000	56
2026.06.30	12:03:47.318			174230	7.00000000	56
2026.06.30	12:03:47.398			174230	10.00000000	56
2026.06.30	12:03:47.421			174230	3.00000000	56
2026.06.30	12:03:47.446			174230	2.00000000	56
2026.06.30	12:03:47.484			174230	5.00000000	56
2026.06.30	12:03:47.491			174230	1.00000000	56
2026.06.30	12:03:47.491			174230	2.00000000	56
2026.06.30	12:03:47.506			174225	7.00000000	88
2026.06.30	12:03:47.529			174225	4.00000000	88
2026.06.30	12:03:47.558			174230	3.00000000	56
2026.06.30	12:03:47.560			174230	10.00000000	56
2026.06.30	12:03:47.581			174230	1.00000000	56
2026.06.30	12:03:47.593			174230	4.00000000	56
2026.06.30	12:03:47.674			174230	1.00000000	56
2026.06.30	12:03:47.690			174230	11.00000000	56
2026.06.30	12:03:47.751			174225	1.00000000	88
2026.06.30	12:03:47.751			174225	22.00000000	88
2026.06.30	12:03:47.753			174225	1.00000000	88
2026.06.30	12:03:47.756			174225	1.00000000	88
2026.06.30	12:03:47.779			174225	25.00000000	88
2026.06.30	12:03:47.788			174225	10.00000000	88
2026.06.30	12:03:47.788	174220				2
2026.06.30	12:03:47.788		174225			4
2026.06.30	12:03:47.873			174225	28.00000000	56
2026.06.30	12:03:47.892			174220	17.00000000	88
2026.06.30	12:03:47.950			174220	4.00000000	88
2026.06.30	12:03:47.950			174220	6.00000000	88
2026.06.30	12:03:47.951			174215	9.00000000	88
2026.06.30	12:03:47.961			174220	1.00000000	88
2026.06.30	12:03:47.990			174215	1.00000000	88
2026.06.30	12:03:48.009			174220	1.00000000	88
2026.06.30	12:03:48.048			174220	1.00000000	88
2026.06.30	12:03:48.058			174215	37.00000000	88
2026.06.30	12:03:48.058			174215	17.00000000	88
2026.06.30	12:03:48.061			174210	1.00000000	88
2026.06.30	12:03:48.062			174210	1.00000000	88
2026.06.30	12:03:48.116			174215	1.00000000	88
2026.06.30	12:03:48.131			174210	5.00000000	88
2026.06.30	12:03:48.155			174210	1.00000000	88
2026.06.30	12:03:48.185			174215	2.00000000	88
2026.06.30	12:03:48.192	174210				2
2026.06.30	12:03:48.197		174215			4
2026.06.30	12:03:48.246			174215	94.00000000	56
2026.06.30	12:03:48.246			174215	7.00000000	56
2026.06.30	12:03:48.248			174210	1.00000000	88
2026.06.30	12:03:48.252			174215	3.00000000	56
2026.06.30	12:03:48.273			174215	1.00000000	56
2026.06.30	12:03:48.276			174210	55.00000000	88
2026.06.30	12:03:48.294			174210	6.00000000	88
2026.06.30	12:03:48.331			174215	6.00000000	56
2026.06.30	12:03:48.348			174215	2.00000000	56
2026.06.30	12:03:48.357			174210	1.00000000	88
2026.06.30	12:03:48.410			174210	1.00000000	88
2026.06.30	12:03:48.419			174210	1.00000000	88
2026.06.30	12:03:48.429			174215	1.00000000	56
2026.06.30	12:03:48.473			174215	1.00000000	56
2026.06.30	12:03:48.486			174210	1.00000000	88
2026.06.30	12:03:48.757			174215	1.00000000	56
2026.06.30	12:03:48.788			174215	1.00000000	56
2026.06.30	12:03:48.941			174210	1.00000000	88
2026.06.30	12:03:48.980			174210	2.00000000	88
2026.06.30	12:03:48.989			174215	1.00000000	56
2026.06.30	12:03:49.042			174210	4.00000000	88
2026.06.30	12:03:49.229			174210	10.00000000	88
2026.06.30	12:03:49.260			174210	10.00000000	88
2026.06.30	12:03:49.305			174210	10.00000000	88
2026.06.30	12:03:49.307			174210	10.00000000	88
2026.06.30	12:03:49.408			174210	2.00000000	88
2026.06.30	12:03:49.442			174215	3.00000000	56
2026.06.30	12:03:49.448			174215	1.00000000	56
2026.06.30	12:03:49.495			174210	6.00000000	88
2026.06.30	12:03:49.534			174215	2.00000000	56
2026.06.30	12:03:49.575			174215	51.00000000	56
2026.06.30	12:03:49.576			174220	2.00000000	56
2026.06.30	12:03:49.576			174215	1.00000000	56
2026.06.30	12:03:49.577			174215	21.00000000	56
2026.06.30	12:03:49.578	174215				2
2026.06.30	12:03:49.578		174220			4
2026.06.30	12:03:49.645			174220	9.00000000	56
2026.06.30	12:03:49.645			174220	11.00000000	56
2026.06.30	12:03:49.727			174225	14.00000000	56
2026.06.30	12:03:49.756			174220	1.00000000	56
2026.06.30	12:03:49.769			174220	10.00000000	56
2026.06.30	12:03:49.823			174225	28.00000000	56
2026.06.30	12:03:49.829			174220	3.00000000	56
2026.06.30	12:03:49.939			174220	1.00000000	56
2026.06.30	12:03:49.946			174220	1.00000000	56
2026.06.30	12:03:49.946	174220				2
2026.06.30	12:03:49.946		174225			4
2026.06.30	12:03:49.964			174220	16.00000000	88
2026.06.30	12:03:49.966			174215	20.00000000	88
2026.06.30	12:03:49.978			174210	1.00000000	88
2026.06.30	12:03:50.042			174215	3.00000000	88
2026.06.30	12:03:50.057			174215	2.00000000	88
2026.06.30	12:03:50.061			174210	4.00000000	88
2026.06.30	12:03:50.074			174205	5.00000000	88
2026.06.30	12:03:50.102			174205	1.00000000	88
2026.06.30	12:03:50.112			174210	3.00000000	88
2026.06.30	12:03:50.121			174205	2.00000000	88
2026.06.30	12:03:50.144			174210	1.00000000	88
2026.06.30	12:03:50.175			174205	2.00000000	88
2026.06.30	12:03:50.199			174205	1.00000000	88
2026.06.30	12:03:50.211			174210	2.00000000	88
2026.06.30	12:03:50.227			174210	5.00000000	88
2026.06.30	12:03:50.232			174210	1.00000000	88
2026.06.30	12:03:50.236			174210	1.00000000	88
2026.06.30	12:03:50.252			174210	15.00000000	88
2026.06.30	12:03:50.282	174205				2
2026.06.30	12:03:50.282		174210			4
2026.06.30	12:03:50.314			174210	1.00000000	56
2026.06.30	12:03:50.315			174210	25.00000000	56
2026.06.30	12:03:50.323			174210	2.00000000	56
2026.06.30	12:03:50.396			174215	1.00000000	56
2026.06.30	12:03:50.413			174215	1.00000000	56
2026.06.30	12:03:50.472			174215	1.00000000	56
2026.06.30	12:03:50.474			174210	5.00000000	56
2026.06.30	12:03:50.477			174210	1.00000000	56
2026.06.30	12:03:50.568			174215	1.00000000	56
2026.06.30	12:03:50.598			174215	2.00000000	56
2026.06.30	12:03:50.598	174210				2
2026.06.30	12:03:50.638		174215			4
2026.06.30	12:03:50.687			174215	34.00000000	56
2026.06.30	12:03:50.687			174215	16.00000000	56
2026.06.30	12:03:50.687			174220	1.00000000	56
2026.06.30	12:03:50.688			174215	18.00000000	56
2026.06.30	12:03:50.688			174215	1.00000000	56
2026.06.30	12:03:50.747			174215	1.00000000	56
2026.06.30	12:03:50.776			174210	22.00000000	88
2026.06.30	12:03:50.800			174215	11.00000000	56
2026.06.30	12:03:50.835			174215	3.00000000	56
2026.06.30	12:03:50.837			174210	1.00000000	88
2026.06.30	12:03:50.896			174215	46.00000000	56
2026.06.30	12:03:50.896			174220	28.00000000	56
2026.06.30	12:03:50.896			174220	195.00000000	56
2026.06.30	12:03:50.897			174215	1.00000000	56
2026.06.30	12:03:50.897			174225	4.00000000	56
2026.06.30	12:03:50.897			174225	161.00000000	56
2026.06.30	12:03:50.898			174230	9.00000000	56
2026.06.30	12:03:50.898			174230	1.00000000	56
2026.06.30	12:03:50.900			174220	14.00000000	56
2026.06.30	12:03:50.900			174225	2.00000000	56
2026.06.30	12:03:50.901			174230	1.00000000	56
2026.06.30	12:03:50.901			174225	23.00000000	56
2026.06.30	12:03:50.902			174225	45.00000000	56
2026.06.30	12:03:50.903			174225	2.00000000	56
2026.06.30	12:03:50.916			174230	5.00000000	56
2026.06.30	12:03:50.916			174230	77.00000000	56
2026.06.30	12:03:50.918			174235	2.00000000	56
2026.06.30	12:03:50.918			174230	13.00000000	56
2026.06.30	12:03:50.919			174230	2.00000000	56
2026.06.30	12:03:50.925			174230	4.00000000	56
2026.06.30	12:03:50.946			174230	1.00000000	56
2026.06.30	12:03:50.951			174230	19.00000000	56
2026.06.30	12:03:50.960			174230	2.00000000	56
2026.06.30	12:03:50.967			174225	1.00000000	56
2026.06.30	12:03:50.967	174225				2
2026.06.30	12:03:50.967		174230			4
2026.06.30	12:03:51.034			174225	1.00000000	88
2026.06.30	12:03:51.064			174230	2.00000000	56
2026.06.30	12:03:51.101			174230	28.00000000	56
2026.06.30	12:03:51.101			174230	15.00000000	56
2026.06.30	12:03:51.181			174225	10.00000000	88
2026.06.30	12:03:51.567			174225	4.00000000	88
2026.06.30	12:03:51.617			174230	1.00000000	56
2026.06.30	12:03:51.687			174230	3.00000000	56
2026.06.30	12:03:51.731			174230	40.00000000	56
2026.06.30	12:03:51.767			174225	2.00000000	88
2026.06.30	12:03:51.767			174230	1.00000000	56
2026.06.30	12:03:51.783			174230	4.00000000	56
2026.06.30	12:03:51.794			174235	2.00000000	56
2026.06.30	12:03:51.798			174230	1.00000000	56
2026.06.30	12:03:51.805			174230	65.00000000	56
2026.06.30	12:03:51.846			174225	1.00000000	88
2026.06.30	12:03:51.862			174230	39.00000000	56
2026.06.30	12:03:51.862			174235	1.00000000	56
2026.06.30	12:03:51.940			174230	1.00000000	56
2026.06.30	12:03:51.950			174230	9.00000000	56
2026.06.30	12:03:51.952			174230	15.00000000	56
2026.06.30	12:03:51.967			174230	1.00000000	56
2026.06.30	12:03:51.971			174235	2.00000000	56
2026.06.30	12:03:51.989			174235	10.00000000	56
2026.06.30	12:03:51.994			174235	3.00000000	56
2026.06.30	12:03:52.002			174235	21.00000000	56
2026.06.30	12:03:52.021			174235	53.00000000	56
2026.06.30	12:03:52.021			174235	67.00000000	56
2026.06.30	12:03:52.022			174240	65.00000000	56
2026.06.30	12:03:52.022			174240	126.00000000	56
2026.06.30	12:03:52.035			174240	9.00000000	56
2026.06.30	12:03:52.035			174240	84.00000000	56
2026.06.30	12:03:52.035			174240	146.00000000	56
2026.06.30	12:03:52.037			174245	62.00000000	56
2026.06.30	12:03:52.038			174245	55.00000000	56
2026.06.30	12:03:52.038			174240	2.00000000	56
2026.06.30	12:03:52.039			174245	1.00000000	56
2026.06.30	12:03:52.040			174245	54.00000000	56
2026.06.30	12:03:52.040			174245	94.00000000	56
2026.06.30	12:03:52.041			174250	51.00000000	56
2026.06.30	12:03:52.041			174250	84.00000000	56
2026.06.30	12:03:52.042	174245				2
2026.06.30	12:03:52.042		174250			4
2026.06.30	12:03:52.042			174245	20.00000000	88
2026.06.30	12:03:52.048			174245	1.00000000	88
2026.06.30	12:03:52.079			174245	1.00000000	88
2026.06.30	12:03:52.087			174250	1.00000000	56
2026.06.30	12:03:52.099			174250	1.00000000	56
2026.06.30	12:03:52.100			174250	2.00000000	56
2026.06.30	12:03:52.102			174250	1.00000000	56
2026.06.30	12:03:52.104			174250	1.00000000	56
2026.06.30	12:03:52.106			174245	5.00000000	88
2026.06.30	12:03:52.110			174245	2.00000000	88
2026.06.30	12:03:52.113			174245	14.00000000	88
2026.06.30	12:03:52.113			174250	1.00000000	56
2026.06.30	12:03:52.118			174250	1.00000000	56
2026.06.30	12:03:52.131			174245	5.00000000	88
2026.06.30	12:03:52.134			174245	1.00000000	88
2026.06.30	12:03:52.212			174250	7.00000000	56
2026.06.30	12:03:52.263			174250	3.00000000	56
2026.06.30	12:03:52.273			174245	1.00000000	88
2026.06.30	12:03:52.328			174250	15.00000000	56
2026.06.30	12:03:52.332			174245	1.00000000	88
2026.06.30	12:03:52.337			174250	21.00000000	56
2026.06.30	12:03:52.337			174250	74.00000000	56
2026.06.30	12:03:52.339			174255	45.00000000	56
2026.06.30	12:03:52.339			174255	102.00000000	56
2026.06.30	12:03:52.358			174255	7.00000000	56
2026.06.30	12:03:52.362			174250	1.00000000	56
2026.06.30	12:03:52.391			174250	1.00000000	56
2026.06.30	12:03:52.391	174250				2
2026.06.30	12:03:52.391		174255			4
2026.06.30	12:03:52.403			174255	8.00000000	56
2026.06.30	12:03:52.405			174250	66.00000000	88
2026.06.30	12:03:52.409			174250	2.00000000	88
2026.06.30	12:03:52.425			174250	1.00000000	88
2026.06.30	12:03:52.431			174250	1.00000000	88
2026.06.30	12:03:52.436			174250	1.00000000	88
2026.06.30	12:03:52.452			174250	1.00000000	88
2026.06.30	12:03:52.460			174250	2.00000000	88
2026.06.30	12:03:52.475			174250	2.00000000	88
2026.06.30	12:03:52.480			174250	1.00000000	88
2026.06.30	12:03:52.490			174250	1.00000000	88
2026.06.30	12:03:52.520			174250	2.00000000	88
2026.06.30	12:03:52.540			174250	1.00000000	88
2026.06.30	12:03:52.579			174245	12.00000000	88
2026.06.30	12:03:52.579			174245	20.00000000	88
2026.06.30	12:03:52.581			174240	15.00000000	88
2026.06.30	12:03:52.619			174240	10.00000000	88
2026.06.30	12:03:52.627			174240	1.00000000	88
2026.06.30	12:03:52.664			174240	5.00000000	88
2026.06.30	12:03:52.668			174240	1.00000000	88
2026.06.30	12:03:52.678			174240	1.00000000	88
2026.06.30	12:03:52.707			174240	1.00000000	88
2026.06.30	12:03:52.720			174240	30.00000000	88
2026.06.30	12:03:52.731			174240	6.00000000	88
2026.06.30	12:03:52.731	174235				2
2026.06.30	12:03:52.739		174240			4
2026.06.30	12:03:52.764			174240	1.00000000	56
2026.06.30	12:03:52.805			174235	1.00000000	88
2026.06.30	12:03:52.825			174240	51.00000000	56
2026.06.30	12:03:52.836			174235	10.00000000	88
2026.06.30	12:03:52.843			174240	1.00000000	56
2026.06.30	12:03:52.854			174240	1.00000000	56
2026.06.30	12:03:52.858			174240	17.00000000	56
2026.06.30	12:03:52.872			174240	4.00000000	56
2026.06.30	12:03:52.901			174235	8.00000000	88
2026.06.30	12:03:52.936			174240	1.00000000	56
2026.06.30	12:03:52.943			174240	1.00000000	56
2026.06.30	12:03:53.018			174235	1.00000000	88
2026.06.30	12:03:53.058			174240	1.00000000	56
2026.06.30	12:03:53.073			174240	1.00000000	56
2026.06.30	12:03:53.082			174240	6.00000000	56
2026.06.30	12:03:53.097			174240	1.00000000	56
2026.06.30	12:03:53.132			174235	10.00000000	88
2026.06.30	12:03:53.132			174240	2.00000000	56
2026.06.30	12:03:53.143			174240	1.00000000	56
2026.06.30	12:03:53.153			174235	1.00000000	88
2026.06.30	12:03:53.166			174235	1.00000000	88
2026.06.30	12:03:53.172			174240	5.00000000	56
2026.06.30	12:03:53.179			174235	2.00000000	88
2026.06.30	12:03:53.186			174235	6.00000000	88
2026.06.30	12:03:53.194			174235	1.00000000	88
2026.06.30	12:03:53.214			174235	1.00000000	88
2026.06.30	12:03:53.256			174230	1.00000000	88
2026.06.30	12:03:53.274			174235	1.00000000	88
2026.06.30	12:03:53.319			174230	32.00000000	88
2026.06.30	12:03:53.319			174230	13.00000000	88
2026.06.30	12:03:53.336			174230	2.00000000	88
2026.06.30	12:03:53.382			174230	1.00000000	88
2026.06.30	12:03:53.386			174230	2.00000000	88
2026.06.30	12:03:53.391			174225	15.00000000	88
2026.06.30	12:03:53.392			174230	28.00000000	88
2026.06.30	12:03:53.411			174235	1.00000000	88
2026.06.30	12:03:53.428			174235	61.00000000	88
2026.06.30	12:03:53.428	174230				2
2026.06.30	12:03:53.428		174235			4
2026.06.30	12:03:53.472			174230	2.00000000	88
2026.06.30	12:03:53.516			174235	6.00000000	56
2026.06.30	12:03:53.517			174235	2.00000000	56
2026.06.30	12:03:53.535			174240	2.00000000	56
2026.06.30	12:03:53.535			174235	1.00000000	56
2026.06.30	12:03:53.569			174235	17.00000000	56
2026.06.30	12:03:53.597			174230	2.00000000	88
2026.06.30	12:03:53.642			174235	6.00000000	56
2026.06.30	12:03:53.660			174230	1.00000000	88
2026.06.30	12:03:53.662			174230	3.00000000	88
2026.06.30	12:03:53.663			174235	1.00000000	56
2026.06.30	12:03:53.666			174230	1.00000000	88
2026.06.30	12:03:53.670			174230	1.00000000	88
2026.06.30	12:03:53.680			174235	10.00000000	56
2026.06.30	12:03:53.758			174235	1.00000000	56
2026.06.30	12:03:53.778			174235	7.00000000	56
2026.06.30	12:03:53.844			174230	2.00000000	88
2026.06.30	12:03:53.855			174235	1.00000000	56
2026.06.30	12:03:53.859			174235	4.00000000	56
2026.06.30	12:03:53.876			174230	1.00000000	88
2026.06.30	12:03:53.884			174235	2.00000000	56
2026.06.30	12:03:53.890			174235	6.00000000	56
2026.06.30	12:03:53.903			174230	2.00000000	88
2026.06.30	12:03:53.908			174235	1.00000000	56
2026.06.30	12:03:53.911			174235	5.00000000	56
2026.06.30	12:03:53.948			174235	2.00000000	56
2026.06.30	12:03:53.967			174230	5.00000000	88
2026.06.30	12:03:53.978			174235	2.00000000	56
2026.06.30	12:03:53.992			174230	3.00000000	88
2026.06.30	12:03:53.992			174230	10.00000000	88
2026.06.30	12:03:53.993			174230	2.00000000	88
2026.06.30	12:03:53.996			174230	6.00000000	88
2026.06.30	12:03:54.142			174230	1.00000000	88
2026.06.30	12:03:54.142	174225				2
2026.06.30	12:03:54.142		174230			4
2026.06.30	12:03:54.186			174225	50.00000000	88
2026.06.30	12:03:54.186			174225	8.00000000	88
2026.06.30	12:03:54.254			174220	30.00000000	88
2026.06.30	12:03:54.260			174220	1.00000000	88
2026.06.30	12:03:54.265			174225	1.00000000	88
